ID,Gender,FTE,Emp Type,Department,Branch,Salary,Leave Balance,Date of Join,Date of Birth,Tenure,Tenure Group,Age
EMP24564,FEMALE,1,Other,Beta,Training and Empowerment,"$90,545 ",24,29-Jun-22,11-Nov-19,3.88,4. 2 or more years.,106.59
EMP1973,FEMALE,1,Permanent,Alpha,Plantation,"$56,945 ",24,22-Apr-21,9-Aug-79,5.07,4. 2 or more years.,46.8
EMP2245,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$51,555 ",8,11-May-21,7-Oct-68,5.02,4. 2 or more years.,57.65
EMP14734,FEMALE,1,Fixed Term,Gamma,Web Design,"$81,700 ",19,22-Jun-22,27-Mar-89,3.9,4. 2 or more years.,37.16
EMP14018,MALE  ,1,Permanent,Alpha,Chocolatiers,"$79,965 ",9,16-Jun-22,3-Mar-91,3.92,4. 2 or more years.,35.23
EMP10422,FEMALE,1,Permanent,Gamma,Web Design,"$88,085 ",18,16-May-22,10-Jul-88,4.01,4. 2 or more years.,37.88
EMP1092,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$85,390 ",24,17-Feb-21,17-Apr-65,5.25,4. 2 or more years.,61.12
EMP409,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$64,815 ",16,7-Sep-20,11-Jun-55,5.69,4. 2 or more years.,70.98
EMP20682,FEMALE,1,Permanent,Delta,Fruits & Vegetables,"$75,275 ",23,30-Aug-21,17-Nov-65,4.72,4. 2 or more years.,60.54
EMP11027,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$80,110 ",20,26-Apr-22,6-Dec-19,4.06,4. 2 or more years.,106.52
EMP25418,MALE  ,1,Other,Beta,Legal,"$82,440 ",6,7-Jul-22,10-Nov-19,3.86,4. 2 or more years.,106.59
EMP15420,MALE  ,1,Permanent,Gamma,Cake Design,"$48,230 ",19,29-Jun-22,21-Mar-87,3.88,4. 2 or more years.,39.18
EMP10464,MALE  ,1,Permanent,Zeta,Accounts Payable,"$69,730 ",10,16-May-22,23-Nov-73,4.01,4. 2 or more years.,52.52
EMP1865,FEMALE,1,Permanent,Alpha,Plantation,"$57,690 ",9,12-Apr-21,4-Dec-64,5.1,4. 2 or more years.,61.49
EMP14629,MALE  ,1,Permanent,Alpha,Chocolatiers,"$52,730 ",11,23-Jun-22,8-Feb-92,3.9,4. 2 or more years.,34.29
EMP7066,MALE  ,1,Permanent,Epsilon,Controlling,"$80,165 ",17,14-Mar-22,10-Jan-72,4.18,4. 2 or more years.,54.39
EMP23279,MALE  ,1,Permanent,Zeta,Services,"$78,300 ",9,22-Dec-21,27-Aug-73,4.4,4. 2 or more years.,52.76
EMP13673,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$53,145 ",19,14-Jun-22,31-Dec-81,3.93,4. 2 or more years.,44.41
EMP14625,MALE  ,1,Permanent,Gamma,Powders,"$94,550 ",7,20-Jun-22,27-Aug-82,3.91,4. 2 or more years.,43.75
EMP16122,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$60,330 ",15,29-Jun-22,5-Dec-19,3.88,4. 2 or more years.,106.52
EMP13873,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$94,800 ",19,15-Jun-22,10-Dec-91,3.92,4. 2 or more years.,34.46
EMP14278,MALE  ,1,Permanent,Alpha,Chocolatiers,"$69,130 ",8,20-Jun-22,19-Dec-19,3.91,4. 2 or more years.,106.48
EMP22910,MALE  ,1,Permanent,Delta,Plantation,"$67,885 ",9,9-Sep-21,6-Apr-85,4.69,4. 2 or more years.,41.14
EMP8572,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$84,690 ",3,28-Mar-22,3-Nov-19,4.14,4. 2 or more years.,106.61
EMP12664,FEMALE,1,Permanent,Alpha,Chocolatiers,"$80,255 ",2,7-Jun-22,15-Sep-79,3.95,4. 2 or more years.,46.7
EMP20069,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$70,725 ",23,27-Jul-22,6-Dec-19,3.81,4. 2 or more years.,106.52
EMP18469,MALE  ,1,Fixed Term,Alpha,Cocoa Sales,"$111,600 ",5,27-Jun-22,19-Nov-19,3.89,4. 2 or more years.,106.56
EMP9179,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$75,390 ",11,25-Apr-22,2-Dec-19,4.06,4. 2 or more years.,106.53
EMP10200,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$102,055 ",19,12-May-22,13-Dec-19,4.02,4. 2 or more years.,106.5
EMP22341,FEMALE,0.6,Permanent,Gamma,Web Design,"$116,260 ",17,26-Apr-21,21-Oct-59,5.06,4. 2 or more years.,66.62
EMP23795,OTHER,1,Other,Beta,Legal,"$78,150 ",14,28-Feb-22,###############################################################################################################################################################################################################################################################,4.22,4. 2 or more years.,126.58
EMP8210,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$79,405 ",6,11-Apr-22,30-Nov-76,4.1,4. 2 or more years.,49.49
EMP21153,FEMALE,1,Permanent,Gamma,Cake Design,"$57,135 ",6,12-Jul-21,15-Jun-62,4.85,4. 2 or more years.,63.96
EMP20651,MALE  ,1,Permanent,Delta,Plantation,"$75,230 ",19,25-Jan-22,8-Aug-67,4.31,4. 2 or more years.,58.81
EMP11525,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$72,960 ",-4,5-May-22,18-Nov-19,4.04,4. 2 or more years.,106.57
EMP372,FEMALE,1,Permanent,Alpha,Recipe Makers,"$61,895 ",6,27-May-19,24-Jul-61,6.98,4. 2 or more years.,64.86
EMP5221,MALE  ,1,Permanent,Beta,Legal,"$74,160 ",10,17-Dec-21,23-Apr-61,4.42,4. 2 or more years.,65.11
EMP10185,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$107,585 ",10,9-May-22,30-Dec-88,4.02,4. 2 or more years.,37.4
EMP22143,MALE  ,1,Permanent,Gamma,Recipe Makers,"$110,380 ",4,2-Feb-21,6-Sep-60,5.29,4. 2 or more years.,65.74
EMP8805,MALE  ,1,Permanent,Delta,South American Support Group,"$63,050 ",9,25-Apr-22,24-Nov-63,4.06,4. 2 or more years.,62.52
EMP6306,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$48,545 ",8,25-Feb-22,30-Dec-88,4.22,4. 2 or more years.,37.4
EMP14652,FEMALE,1,Permanent,Gamma,Chocolatiers,"$56,965 ",9,22-Jun-22,24-May-83,3.9,4. 2 or more years.,43.01
EMP9059,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$86,710 ",21,29-Apr-22,2-Jan-89,4.05,4. 2 or more years.,37.39
EMP13997,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$50,075 ",14,15-Jun-22,15-Jun-85,3.92,4. 2 or more years.,40.95
EMP21488,MALE  ,1,Permanent,Zeta,Services,"$69,380 ",17,13-Jan-22,24-Nov-71,4.34,4. 2 or more years.,54.52
EMP4531,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$59,365 ",13,5-Nov-21,28-Mar-83,4.53,4. 2 or more years.,43.17
EMP10297,MALE  ,1,Permanent,Delta,South American Support Group,"$55,705 ",16,11-May-22,16-Jan-57,4.02,4. 2 or more years.,69.38
EMP19501,MALE  ,1,Permanent,Beta,Remuneration and Analytics,"$69,870 ",1,25-Jul-22,31-Jul-91,3.81,4. 2 or more years.,34.82
EMP9336,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$68,990 ",3,27-Apr-22,18-Nov-19,4.06,4. 2 or more years.,106.57
EMP16842,MALE  ,0.84,Permanent,Delta,Fruits & Vegetables,"$75,975 ",8,11-Jul-22,17-Jul-77,3.85,4. 2 or more years.,48.87
EMP15175,FEMALE,1,Permanent,Zeta,Accounts Payable,"$59,340 ",15,27-Jun-22,5-Jul-88,3.89,4. 2 or more years.,37.89
EMP1758,MALE  ,1,Permanent,Delta,Fruits & Vegetables,"$72,710 ",10,29-Jul-21,24-Mar-78,4.8,4. 2 or more years.,48.18
EMP13206,FEMALE,1,Permanent,Alpha,Recipe Makers,"$70,430 ",8,13-Jun-22,3-Mar-71,3.93,4. 2 or more years.,55.24
EMP19891,MALE  ,1,Permanent,Beta,Legal,"$69,900 ",13,26-Jul-22,28-Nov-19,3.81,4. 2 or more years.,106.54
EMP15084,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$83,560 ",17,27-Jun-22,10-Sep-90,3.89,4. 2 or more years.,35.71
EMP23118,MALE  ,1,Permanent,Gamma,App Design,"$82,735 ",15,16-Nov-21,6-May-64,4.5,4. 2 or more years.,62.07
EMP883,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$51,475 ",7,30-Dec-20,28-Jan-73,5.38,4. 2 or more years.,53.33
EMP16112,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$57,955 ",15,1-Jul-22,19-Nov-19,3.88,4. 2 or more years.,106.56
EMP20770,FEMALE,1,Permanent,Eta,IT Support,"$76,830 ",1,28-Dec-21,25-Feb-64,4.39,4. 2 or more years.,62.27
EMP3549,MALE  ,1,Permanent,Alpha,Chocolatiers,"$67,940 ",23,23-Aug-21,20-Nov-80,4.73,4. 2 or more years.,45.52
EMP5551,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$99,735 ",9,6-Jan-22,###############################################################################################################################################################################################################################################################,4.36,4. 2 or more years.,126.62
EMP16756,FEMALE,1,Permanent,Epsilon,Financial Strategy,"$102,275 ",8,8-Jul-22,4-Jan-88,3.86,4. 2 or more years.,38.39
EMP5038,MALE  ,1,Permanent,Alpha,Recipe Makers,"$99,830 ",15,20-Dec-21,7-Sep-80,4.41,4. 2 or more years.,45.72
EMP15879,FEMALE,1,Permanent,Gamma,Powders,"$50,410 ",14,28-Jun-22,31-Aug-82,3.89,4. 2 or more years.,43.74
EMP4258,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$56,720 ",11,8-Oct-21,3-Apr-83,4.61,4. 2 or more years.,43.15
EMP24227,MALE  ,1,Other,Epsilon,Financial Strategy,"$93,700 ",3,25-May-22,30-Dec-19,3.98,4. 2 or more years.,106.45
EMP22868,MALE  ,1,Permanent,Delta,South American Support Group,"$74,980 ",12,31-Aug-21,28-Sep-75,4.71,4. 2 or more years.,50.67
EMP26032,FEMALE,1,Other,Eta,Corporate,"$93,300 ",13,18-Jul-22,6-Nov-19,3.83,4. 2 or more years.,106.6
EMP1360,MALE  ,1,Permanent,Gamma,Chocolatiers,"$86,625 ",6,19-Aug-20,12-Feb-69,5.75,4. 2 or more years.,57.3
EMP18461,MALE  ,0,Other,Alpha,Cocoa Sales,"$55,645 ",21,19-Jul-22,12-Oct-95,3.83,4. 2 or more years.,30.62
EMP22925,MALE  ,0.88,Permanent,Gamma,Web Design,"$78,320 ",23,16-Sep-21,22-Jun-74,4.67,4. 2 or more years.,51.94
EMP6505,FEMALE,0.8,Permanent,Zeta,Service Quality Assurance,"$64,275 ",21,3-Mar-22,5-Oct-76,4.21,4. 2 or more years.,49.65
EMP4761,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$89,380 ",9,29-Nov-21,30-Aug-78,4.47,4. 2 or more years.,47.75
EMP19871,MALE  ,1,Fixed Term,Zeta,Accounts Payable,"$89,365 ",21,28-Jul-22,26-Dec-84,3.81,4. 2 or more years.,41.42
EMP1880,FEMALE,0.66,Permanent,Alpha,Plantation,"$70,510 ",2,9-Jun-21,9-Oct-62,4.94,4. 2 or more years.,63.65
EMP26581,MALE  ,1,Other,Delta,Plantation,"$82,895 ",12,28-Jul-22,28-Nov-19,3.81,4. 2 or more years.,106.54
EMP8448,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$87,025 ",10,18-Apr-22,29-May-61,4.08,4. 2 or more years.,65.01
EMP14165,MALE  ,1,Permanent,Gamma,Powders,"$102,730 ",12,15-Jun-22,7-Mar-68,3.92,4. 2 or more years.,58.23
EMP3697,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$78,840 ",17,23-Aug-21,###############################################################################################################################################################################################################################################################,4.73,4. 2 or more years.,126.58
EMP10021,FEMALE,1,Permanent,Beta,Training and Empowerment,"$91,890 ",21,11-May-22,20-Nov-83,4.02,4. 2 or more years.,42.52
EMP9836,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$63,790 ",14,6-May-22,21-May-89,4.03,4. 2 or more years.,37.01
EMP22313,FEMALE,0.92,Permanent,Zeta,Accounting,"$58,315 ",9,15-Apr-21,24-Dec-69,5.09,4. 2 or more years.,56.43
EMP946,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$89,290 ",17,11-Jan-21,3-Sep-78,5.35,4. 2 or more years.,47.73
EMP24059,MALE  ,1,Other,Gamma,Powders,"$90,010 ",10,12-May-22,24-Nov-19,4.02,4. 2 or more years.,106.55
EMP8467,FEMALE,1,Permanent,Delta,Fruits & Vegetables,"$82,840 ",8,18-Apr-22,7-Jul-72,4.08,4. 2 or more years.,53.9
EMP19200,FEMALE,1,Permanent,Epsilon,Controlling,"$66,685 ",21,25-Jul-22,23-Mar-75,3.81,4. 2 or more years.,51.19
EMP14398,MALE  ,1,Permanent,Gamma,Cake Design,"$80,520 ",5,20-Jun-22,18-Apr-81,3.91,4. 2 or more years.,45.11
EMP17799,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$76,075 ",7,18-Jul-22,28-Dec-73,3.83,4. 2 or more years.,52.42
EMP19627,FEMALE,1,Permanent,Beta,Employee Relations,"$60,660 ",2,26-Jul-22,6-Sep-87,3.81,4. 2 or more years.,38.72
EMP14028,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$62,920 ",12,14-Jun-22,10-Dec-19,3.93,4. 2 or more years.,106.51
EMP23585,MALE  ,1,Permanent,Gamma,Powders,"$97,865 ",16,15-Feb-22,19-Mar-86,4.25,4. 2 or more years.,40.19
EMP11537,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$48,230 ",16,13-May-22,3-Nov-19,4.01,4. 2 or more years.,106.61
EMP6904,FEMALE,1,Permanent,Beta,Legal,"$73,220 ",8,10-Mar-22,30-Oct-93,4.19,4. 2 or more years.,32.57
EMP6758,FEMALE,1,Permanent,Gamma,App Design,"$52,095 ",8,7-Mar-22,13-Jan-85,4.2,4. 2 or more years.,41.37
EMP2447,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$58,880 ",8,31-May-21,7-May-68,4.96,4. 2 or more years.,58.07
EMP12186,MALE  ,1,Permanent,Delta,Plantation,"$84,835 ",11,31-May-22,21-Mar-71,3.96,4. 2 or more years.,55.19
EMP18680,FEMALE,1,Permanent,Delta,Fruits & Vegetables,"$68,625 ",17,22-Jul-22,20-Feb-90,3.82,4. 2 or more years.,36.26
EMP14657,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$77,175 ",4,24-Jun-22,10-Jun-95,3.9,4. 2 or more years.,30.96
EMP16365,MALE  ,1,Permanent,Beta,Onboarding,"$59,385 ",17,5-Jul-22,6-Oct-75,3.87,4. 2 or more years.,50.65
EMP3002,FEMALE,0.75,Permanent,Alpha,Plantation,"$74,920 ",13,6-Jul-21,21-May-67,4.87,4. 2 or more years.,59.03
EMP12276,MALE  ,0.5,Permanent,Alpha,Chocolatiers,"$60,270 ",5,2-Jun-22,3-Jun-64,3.96,4. 2 or more years.,61.99
EMP714,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$90,325 ",8,9-Dec-20,12-Jul-70,5.44,4. 2 or more years.,55.88
EMP20734,MALE  ,1,Permanent,Beta,Training and Empowerment,"$75,500 ",19,16-Sep-21,20-Apr-52,4.67,4. 2 or more years.,74.12
EMP2947,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$75,905 ",7,29-Jun-21,###############################################################################################################################################################################################################################################################,4.88,4. 2 or more years.,126.61
EMP1462,FEMALE,1,Permanent,Beta,Legal,"$77,955 ",13,26-May-20,29-Apr-60,5.98,4. 2 or more years.,66.09
EMP23412,FEMALE,1,Permanent,Zeta,Accounts Payable,"$76,125 ",18,10-Jan-22,2-Apr-81,4.35,4. 2 or more years.,45.15
EMP18779,FEMALE,1,Fixed Term,Beta,Onboarding,"$76,530 ",11,20-Jul-22,11-Jul-86,3.83,4. 2 or more years.,39.88
EMP5594,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$89,560 ",20,10-Jan-22,17-Oct-87,4.35,4. 2 or more years.,38.61
EMP4664,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$79,745 ",12,20-Sep-21,21-Feb-81,4.66,4. 2 or more years.,45.26
EMP3519,MALE  ,1,Permanent,Alpha,Chocolatiers,"$82,880 ",16,25-Aug-21,17-Oct-88,4.73,4. 2 or more years.,37.61
EMP17555,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$67,995 ",9,14-Jul-22,20-Apr-80,3.84,4. 2 or more years.,46.1
EMP19086,MALE  ,1,Fixed Term,Zeta,Accounts Payable,"$92,725 ",6,22-Jul-22,11-Sep-84,3.82,4. 2 or more years.,41.71
EMP8582,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$93,620 ",7,15-Apr-22,3-Nov-19,4.09,4. 2 or more years.,106.61
EMP25486,FEMALE,1,Other,Delta,South American Support Group,"$77,900 ",8,8-Jul-22,24-Dec-19,3.86,4. 2 or more years.,106.47
EMP8100,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$58,120 ",12,11-Apr-22,21-Nov-87,4.1,4. 2 or more years.,38.51
EMP14572,FEMALE,1,Permanent,Gamma,Cake Design,"$85,590 ",25,20-Jun-22,5-Mar-71,3.91,4. 2 or more years.,55.24
EMP12700,MALE  ,1,Permanent,Alpha,Recipe Makers,"$77,020 ",19,8-Jun-22,30-Jun-87,3.94,4. 2 or more years.,38.91
EMP20604,FEMALE,0,Other,Alpha,Cocoa Sales,"$72,650 ",19,1-Aug-22,14-Feb-90,3.79,4. 2 or more years.,36.28
EMP15812,FEMALE,1,Permanent,Zeta,Accounts Payable,"$70,935 ",11,28-Jun-22,4-Apr-94,3.89,4. 2 or more years.,32.14
EMP7750,MALE  ,1,Permanent,Beta,Human Resources,"$62,865 ",14,30-Mar-22,4-May-80,4.13,4. 2 or more years.,46.07
EMP1164,FEMALE,1,Permanent,Alpha,Chocolatiers,"$112,870 ",7,25-Feb-21,14-Dec-72,5.22,4. 2 or more years.,53.46
EMP5206,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$83,650 ",23,16-Dec-21,29-Mar-77,4.42,4. 2 or more years.,49.17
EMP11421,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$96,315 ",16,12-May-22,22-Nov-19,4.02,4. 2 or more years.,106.56
EMP25246,MALE  ,1,Other,Gamma,Powders,"$94,245 ",15,4-Jul-22,5-Nov-19,3.87,4. 2 or more years.,106.6
EMP366,MALE  ,1,Permanent,Alpha,Plantation,"$50,255 ",16,10-Dec-18,23-Jun-60,7.44,4. 2 or more years.,65.94
EMP7979,FEMALE,1,Permanent,Gamma,Web Design,"$76,275 ",13,5-Apr-22,25-Nov-90,4.12,4. 2 or more years.,35.5
EMP4248,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$67,855 ",7,14-Mar-22,6-Jan-84,4.18,4. 2 or more years.,42.39
EMP9783,MALE  ,1,Permanent,Alpha,Chocolatiers,"$89,450 ",9,9-May-22,10-Sep-81,4.02,4. 2 or more years.,44.71
EMP8264,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$62,110 ",15,11-Apr-22,26-Dec-74,4.1,4. 2 or more years.,51.42
EMP22474,FEMALE,1,Permanent,Gamma,Web Design,"$80,090 ",20,14-Jun-21,7-Feb-49,4.93,4. 2 or more years.,77.32
EMP25862,FEMALE,1,Other,Alpha,Cocoa Sales,"$60,900 ",20,14-Jul-22,20-Dec-19,3.84,4. 2 or more years.,106.48
EMP14434,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$68,185 ",10,20-Jun-22,26-Jun-88,3.91,4. 2 or more years.,37.92
EMP9308,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$83,805 ",18,2-May-22,23-Nov-85,4.04,4. 2 or more years.,40.51
EMP14869,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$75,645 ",14,24-Jun-22,25-Jul-96,3.9,4. 2 or more years.,29.83
EMP22877,MALE  ,1,Permanent,Gamma,Powders,"$82,015 ",10,7-Sep-21,20-May-69,4.69,4. 2 or more years.,57.03
EMP26450,FEMALE,1,Other,Gamma,Powders,"$88,615 ",21,28-Jul-22,15-Nov-19,3.81,4. 2 or more years.,106.58
EMP10269,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$73,000 ",4,10-May-22,23-Dec-19,4.02,4. 2 or more years.,106.47
EMP2564,FEMALE,1,Permanent,Alpha,Recipe Makers,"$51,370 ",15,6-Sep-21,12-Jul-55,4.7,4. 2 or more years.,70.9
EMP20191,FEMALE,0.71,Permanent,Beta,Human Resources,"$57,630 ",19,29-Jul-22,21-Mar-80,3.8,4. 2 or more years.,46.19
EMP11043,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$92,505 ",17,30-Mar-22,24-Dec-19,4.13,4. 2 or more years.,106.47
EMP5241,MALE  ,1,Permanent,Beta,Legal,"$49,780 ",20,20-Dec-21,5-Feb-62,4.41,4. 2 or more years.,64.32
EMP11139,MALE  ,1,Permanent,Delta,Fruits & Vegetables,"$68,840 ",21,20-May-22,31-Jul-77,3.99,4. 2 or more years.,48.83
EMP5469,FEMALE,1,Permanent,Beta,Onboarding,"$90,295 ",18,3-Jan-22,13-Aug-77,4.37,4. 2 or more years.,48.79
EMP11133,MALE  ,1,Permanent,Gamma,Recipe Makers,"$118,750 ",19,20-May-22,19-Aug-55,3.99,4. 2 or more years.,70.79
EMP11668,FEMALE,0.4,Permanent,Beta,Legal,"$50,475 ",19,26-May-22,19-Apr-81,3.98,4. 2 or more years.,45.11
EMP14252,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$83,835 ",11,17-Jun-22,26-Feb-95,3.92,4. 2 or more years.,31.24
EMP22010,MALE  ,1,Permanent,Gamma,Web Design,"$48,230 ",20,28-Sep-20,17-Aug-70,5.64,4. 2 or more years.,55.79
EMP7602,MALE  ,1,Permanent,Zeta,Accounts Payable,"$77,795 ",22,28-Mar-22,6-Sep-79,4.14,4. 2 or more years.,46.73
EMP10233,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$80,265 ",20,11-May-22,11-Nov-19,4.02,4. 2 or more years.,106.59
EMP18770,FEMALE,1,Permanent,Beta,Stragegic Performance,"$61,330 ",6,21-Jul-22,4-Jan-64,3.82,4. 2 or more years.,62.41
EMP17833,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$79,135 ",9,18-Jul-22,23-Aug-61,3.83,4. 2 or more years.,64.78
EMP13015,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$94,445 ",9,6-Jun-22,18-Nov-19,3.95,4. 2 or more years.,106.57
EMP25312,FEMALE,1,Other,Gamma,Chocolatiers,"$71,075 ",18,4-Jul-22,1-Jan-20,3.87,4. 2 or more years.,106.45
EMP20815,MALE  ,1,Permanent,Zeta,Services,"$72,840 ",20,30-Mar-20,24-Jan-73,6.13,4. 2 or more years.,53.35
EMP23700,FEMALE,1,Permanent,Gamma,App Design,"$63,845 ",10,28-Feb-22,20-Jan-72,4.22,4. 2 or more years.,54.36
EMP16575,FEMALE,1,Permanent,Epsilon,Financial Strategy,"$82,715 ",13,4-Jul-22,30-Sep-92,3.87,4. 2 or more years.,33.65
EMP7208,FEMALE,1,Permanent,Gamma,App Design,"$85,305 ",18,16-Mar-22,3-Aug-90,4.17,4. 2 or more years.,35.81
EMP12598,FEMALE,1,Permanent,Gamma,Web Design,"$74,205 ",18,6-Jun-22,31-Jul-85,3.95,4. 2 or more years.,40.82
EMP6471,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$84,775 ",7,28-Feb-22,22-Mar-87,4.22,4. 2 or more years.,39.18
EMP9368,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$84,390 ",3,25-Apr-22,19-Nov-19,4.06,4. 2 or more years.,106.56
EMP14202,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$88,040 ",23,6-Jun-22,20-Nov-19,3.95,4. 2 or more years.,106.56
EMP4634,FEMALE,1,Permanent,Gamma,Chocolatiers,"$94,055 ",8,19-Nov-21,18-Feb-64,4.49,4. 2 or more years.,62.28
EMP19840,MALE  ,1,Permanent,Beta,Remuneration and Analytics,"$56,070 ",8,29-Jul-22,23-Aug-65,3.8,4. 2 or more years.,60.77
EMP13713,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$83,865 ",15,20-May-22,19-Dec-19,3.99,4. 2 or more years.,106.48
EMP15968,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$96,285 ",15,1-Jul-22,25-Jun-93,3.88,4. 2 or more years.,32.92
EMP20173,FEMALE,1,Permanent,Gamma,Cake Design,"$87,545 ",11,1-Aug-22,18-Dec-84,3.79,4. 2 or more years.,41.44
EMP10161,FEMALE,1,Permanent,Gamma,Chocolatiers,"$75,475 ",5,13-May-22,7-Jan-92,4.01,4. 2 or more years.,34.38
EMP22276,FEMALE,1,Permanent,Gamma,Chocolatiers,"$85,150 ",19,5-Apr-21,25-Apr-80,5.12,4. 2 or more years.,46.09
EMP23158,FEMALE,1,Permanent,Beta,Legal,"$65,290 ",5,23-Nov-21,18-Nov-61,4.48,4. 2 or more years.,64.54
EMP23823,OTHER,1,Other,Beta,Legal,"$61,465 ",9,28-Feb-22,###############################################################################################################################################################################################################################################################,4.22,4. 2 or more years.,126.62
EMP4520,FEMALE,1,Permanent,Alpha,Recipe Makers,"$86,445 ",7,8-Nov-21,4-Oct-64,4.52,4. 2 or more years.,61.66
EMP22129,MALE  ,1,Permanent,Gamma,Web Design,"$51,490 ",14,1-Feb-21,9-Dec-74,5.29,4. 2 or more years.,51.47
EMP9064,FEMALE,1,Permanent,Gamma,Web Design,"$94,420 ",17,28-Apr-22,30-Apr-69,4.05,4. 2 or more years.,57.08
EMP4033,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$79,705 ",17,13-Sep-21,29-Feb-68,4.68,4. 2 or more years.,58.25
EMP5310,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$106,935 ",20,22-Dec-21,29-Jul-83,4.4,4. 2 or more years.,42.83
EMP3722,FEMALE,1,Permanent,Alpha,Cocoa Sales,"$70,430 ",2,30-Aug-21,17-Nov-77,4.72,4. 2 or more years.,48.53
EMP10947,MALE  ,1,Permanent,Alpha,Cocoa Sales,"$99,825 ",18,20-May-22,1-Jan-77,3.99,4. 2 or more years.,49.41
EMP10332,MALE  ,1,Permanent,Gamma,Powders,"$62,145 ",20,13-May-22,6-Sep-90,4.01,4. 2 or more years.,35.72
EMP17625,FEMALE,1,Permanent,Gamma,App Design,"$73,325 ",2,14-Jul-22,30-Mar-75,3.84,4. 2 or more years.,51.17
EMP20220,MALE  ,1,Permanent,Epsilon,Forecasting,"$64,895 ",20,27-Jul-22,4-Jul-88,3.81,4. 2 or more years.,37.89
EMP1551,FEMALE,1,Permanent,Gamma,Chocolatiers,"$76,640 ",16,14-Dec-20,14-Jun-60,5.42,4. 2 or more years.,65.97
EMP5631,FEMALE,1,Permanent,Beta,Legal,"$55,110 ",9,13-Jan-22,7-Mar-66,4.34,4. 2 or more years.,60.24
EMP8527,FEMALE,1,Permanent,Alpha,Chocolatiers,"$74,800 ",11,18-Apr-22,5-Aug-72,4.08,4. 2 or more years.,53.82
EMP13223,FEMALE,1,Permanent,Epsilon,Vendor Support,"$69,175 ",4,10-Jun-22,3-Jan-83,3.94,4. 2 or more years.,43.4
EMP12472,FEMALE,1,Permanent,Gamma,Web Design,"$70,700 ",12,2-Jun-22,31-Aug-84,3.96,4. 2 or more years.,41.74
